연월일,구분,공급량
2014-12-08,D,1310.0586666666666
2014-12-08,E,2851.608
2014-12-08,G,3566.4396666666667
2014-12-08,H,501.42333333333335
2014-12-09,A,2377.754
2014-12-09,B,1996.1196666666667
2014-12-09,C,90.178
2014-12-09,D,1332.8003333333334
2014-12-09,E,2870.1943333333334
2014-12-09,G,3738.6386666666663
2014-12-09,H,501.3676666666667
2014-12-10,A,2262.0936666666666
2014-12-10,B,1890.4930000000002
2014-12-10,C,1.378
2014-12-10,D,1278.3083333333334
2014-12-10,E,2733.2056666666667
2014-12-10,G,3516.593666666667
2014-12-10,H,481.0423333333333
2014-12-11,A,2244.953666666667
2014-12-11,B,1888.503
2014-12-11,C,115.678
2014-12-11,D,1279.492
2014-12-11,E,2744.2153333333335
2014-12-11,G,3503.3993333333333
2014-12-11,H,484.557
2014-12-12,A,2404.989
2014-12-12,B,2014.713
2014-12-12,C,195.278
2014-12-12,D,1347.8873333333333
2014-12-12,E,2897.3889999999997
2014-12-12,G,3634.794
2014-12-12,H,508.2846666666667
2014-12-13,A,2321.8533333333335
2014-12-13,B,1990.4796666666668
2014-12-13,C,195.278
2014-12-13,D,1369.4623333333332
2014-12-13,E,2947.0066666666667
2014-12-13,G,3468.491666666667
2014-12-13,H,517.179
2014-12-14,A,2272.3766666666666
2014-12-14,B,1967.793
2014-12-14,C,193.41133333333335
2014-12-14,D,1350.1536666666668
2014-12-14,E,2917.3073333333336
2014-12-14,G,3298.4779999999996
2014-12-14,H,506.14000000000004
2014-12-15,A,2358.594
2014-12-15,B,2009.4129999999998
2014-12-15,C,192.6113333333333
2014-12-15,D,1318.1653333333334
2014-12-15,E,2845.596
2014-12-15,G,3547.283
2014-12-15,H,499.1756666666667
2014-12-16,A,2537.5116666666668
2014-12-16,B,2169.4663333333333
2014-12-16,C,210.14466666666667
2014-12-16,D,1452.8396666666667
2014-12-16,E,3070.267333333333
2014-12-16,G,3884.562
2014-12-16,H,542.9943333333333
2014-12-17,A,2909.1859999999997
2014-12-17,B,2465.036333333333
2014-12-17,C,233.97799999999998
2014-12-17,D,1616.1246666666666
2014-12-17,E,3510.174333333333
2014-12-17,G,4353.467333333333
2014-12-17,H,620.1386666666666
2014-12-18,A,2866.7816666666663
2014-12-18,B,2453.8263333333334
2014-12-18,C,232.47799999999998
2014-12-18,D,1613.8743333333332
2014-12-18,E,3471.6296666666663
2014-12-18,G,4262.513
2014-12-18,H,613.0813333333333
2014-12-19,A,2729.648333333333
2014-12-19,B,2317.7263333333335
2014-12-19,C,219.2446666666667
2014-12-19,D,1526.241
2014-12-19,E,3258.2123333333334
2014-12-19,G,3987.1066666666666
2014-12-19,H,570.7923333333333
2014-12-20,A,2324.553
2014-12-20,B,1995.7396666666666
2014-12-20,C,204.44466666666665
2014-12-20,D,1363.672
2014-12-20,E,2909.681
2014-12-20,G,3308.709666666667
2014-12-20,H,509.917
2014-12-21,A,2430.586
2014-12-21,B,2100.113
2014-12-21,C,212.04466666666667
2014-12-21,D,1425.4073333333333
2014-12-21,E,3082.4913333333334
2014-12-21,G,3328.0813333333335
2014-12-21,H,542.9036666666667
2014-12-22,A,2676.7033333333334
2014-12-22,B,2254.159666666667
2014-12-22,C,218.84466666666665
2014-12-22,D,1484.314
2014-12-22,E,3163.563
2014-12-22,G,3860.676
2014-12-22,H,558.2873333333333
2014-12-23,A,2551.331
2014-12-23,B,2135.6763333333333
2014-12-23,C,211.34466666666665
2014-12-23,D,1431.01
2014-12-23,E,2978.2966666666666
2014-12-23,G,3742.9473333333335
2014-12-23,H,523.3960000000001
2014-12-24,A,2247.2916666666665
2014-12-24,B,1905.4096666666667
2014-12-24,C,199.678
2014-12-24,D,1276.7166666666667
2014-12-24,E,2696.9823333333334
2014-12-24,G,3407.046333333333
2014-12-24,H,477.54033333333336
2014-12-25,A,2114.9216666666666
2014-12-25,B,1856.6563333333334
2014-12-25,C,200.078
2014-12-25,D,1286.579
2014-12-25,E,2749.5136666666663
2014-12-25,G,3178.4196666666667
2014-12-25,H,481.991
2014-12-26,A,2359.188
2014-12-26,B,2025.8196666666665
2014-12-26,C,206.41133333333335
2014-12-26,D,1338.7093333333335
2014-12-26,E,2882.565666666667
2014-12-26,G,3495.307666666667
2014-12-26,H,508.0216666666667
2014-12-27,A,2174.2786666666666
2014-12-27,B,1863.8329999999999
2014-12-27,C,200.81133333333332
2014-12-27,D,1299.125
2014-12-27,E,2732.908
2014-12-27,G,3176.8199999999997
2014-12-27,H,480.1286666666667
2014-12-28,A,2089.5416666666665
2014-12-28,B,1809.0063333333335
2014-12-28,C,194.37800000000001
2014-12-28,D,1252.739
2014-12-28,E,2670.746
2014-12-28,G,2946.905666666667
2014-12-28,H,468.34366666666665
2014-12-29,A,2168.6226666666666
2014-12-29,B,1826.1596666666667
2014-12-29,C,193.01133333333334
2014-12-29,D,1212.5346666666667
2014-12-29,E,2588.713
2014-12-29,G,3209.9636666666665
2014-12-29,H,456.40766666666667
2014-12-30,A,2074.6110000000003
2014-12-30,B,1757.9930000000002
2014-12-30,C,191.078
2014-12-30,D,1192.3
2014-12-30,E,2520.0333333333333
2014-12-30,G,3229.7526666666668
2014-12-30,H,446.0883333333333
2014-12-31,A,2235.565
2014-12-31,B,1897.6629999999998
2014-12-31,C,199.91133333333335
2014-12-31,D,1276.3826666666666
2014-12-31,E,2743.3773333333334
2014-12-31,G,3327.396
2014-12-31,H,489.1703333333333
2015-01-01,A,2322.1296666666667
2015-01-01,B,2023.6563333333334
2015-01-01,C,209.078
2015-01-01,D,1385.503
2015-01-01,E,3002.142333333333
2015-01-01,G,3277.821
2015-01-01,H,531.7013333333333
2015-01-02,A,2546.5726666666665
2015-01-02,B,2185.463
2015-01-02,C,214.44466666666665
2015-01-02,D,1409.6123333333333
2015-01-02,E,3120.4590000000003
2015-01-02,G,3488.1686666666665
2015-01-02,H,551.3763333333333
2015-01-03,A,2268.9333333333334
2015-01-03,B,1956.813
2015-01-03,C,204.94466666666665
2015-01-03,D,1344.55
2015-01-03,E,2904.1943333333334
2015-01-03,G,3231.6203333333337
2015-01-03,H,511.7923333333333
2015-01-04,A,1960.6599999999999
2015-01-04,B,1705.223
2015-01-04,C,190.31133333333332
2015-01-04,D,1160.0996666666667
2015-01-04,E,2543.4403333333335
2015-01-04,G,2779.8053333333332
2015-01-04,H,447.0183333333334
2015-01-05,A,2124.112
2015-01-05,B,1789.253
2015-01-05,C,191.278
2015-01-05,D,1190.5946666666666
2015-01-05,E,2538.329
2015-01-05,G,3125.685
2015-01-05,H,446.682
2015-01-06,A,2272.267333333333
2015-01-06,B,1907.4763333333333
2015-01-06,C,207.47799999999998
2015-01-06,D,1271.9563333333333
2015-01-06,E,2794.678
2015-01-06,G,3500.8259999999996
2015-01-06,H,497.3036666666667
2015-01-07,A,2480.861
2015-01-07,B,2087.0696666666668
2015-01-07,C,217.41133333333335
2015-01-07,D,1386.6453333333332
2015-01-07,E,3039.4233333333336
2015-01-07,G,3759.832
2015-01-07,H,539.7936666666667
2015-01-08,A,2495.5823333333333
2015-01-08,B,2107.759666666667
2015-01-08,C,216.91133333333335
2015-01-08,D,1408.064
2015-01-08,E,3049.3196666666668
2015-01-08,G,3770.9210000000003
2015-01-08,H,538.1173333333334
2015-01-09,A,2383.7819999999997
2015-01-09,B,2007.9963333333335
2015-01-09,C,206.41133333333332
2015-01-09,D,1366.5556666666669
2015-01-09,E,2904.097333333333
2015-01-09,G,3613.3403333333335
2015-01-09,H,512.3243333333334
2015-01-10,A,2114.782
2015-01-10,B,1806.263
2015-01-10,C,197.81133333333332
2015-01-10,D,1265.1653333333334
2015-01-10,E,2701.2893333333336
2015-01-10,G,3122.9696666666664
2015-01-10,H,476.667
2015-01-11,A,1986.972
2015-01-11,B,1717.2830000000001
2015-01-11,C,196.44466666666668
2015-01-11,D,1186.6153333333334
2015-01-11,E,2627.5393333333336
2015-01-11,G,2918.8933333333334
2015-01-11,H,464.2563333333333
2015-01-12,A,2355.9943333333335
2015-01-12,B,1958.3496666666667
2015-01-12,C,208.078
2015-01-12,D,1296.8126666666667
2015-01-12,E,2845.9519999999998
2015-01-12,G,3560.5716666666667
2015-01-12,H,506.31233333333336
2015-01-13,A,2267.929333333333
2015-01-13,B,1887.393
2015-01-13,C,202.54466666666667
2015-01-13,D,1283.6523333333332
2015-01-13,E,2740.6136666666666
2015-01-13,G,3485.809333333333
2015-01-13,H,482.9633333333333
2015-01-14,A,2127.207
2015-01-14,B,1771.1363333333331
2015-01-14,C,196.84466666666665
2015-01-14,D,1217.604
2015-01-14,E,2606.6696666666667
2015-01-14,G,3267.6949999999997
2015-01-14,H,459.9696666666667
2015-01-15,A,1969.134
2015-01-15,B,1649.543
2015-01-15,C,190.97799999999998
2015-01-15,D,1154.9563333333333
2015-01-15,E,2470.735666666667
2015-01-15,G,3124.709666666667
2015-01-15,H,438.6423333333333
2015-01-16,A,2068.503666666667
2015-01-16,B,1752.183
2015-01-16,C,194.01133333333334
2015-01-16,D,1191.0673333333334
2015-01-16,E,2563.331333333333
2015-01-16,G,3266.9419999999996
2015-01-16,H,458.2153333333333
2015-01-17,A,2116.912333333333
2015-01-17,B,1815.5763333333334
2015-01-17,C,202.1113333333333
2015-01-17,D,1261.7646666666667
2015-01-17,E,2731.789666666667
2015-01-17,G,3250.8196666666668
2015-01-17,H,484.1666666666667
2015-01-18,A,2068.7523333333334
2015-01-18,B,1791.9396666666669
2015-01-18,C,198.6113333333333
2015-01-18,D,1240.3143333333333
2015-01-18,E,2699.886
2015-01-18,G,2988.02
2015-01-18,H,476.25533333333334
2015-01-19,A,2167.2106666666664
2015-01-19,B,1848.4096666666667
2015-01-19,C,200.47799999999998
2015-01-19,D,1221.7416666666666
2015-01-19,E,2673.8613333333333
2015-01-19,G,3304.748666666667
2015-01-19,H,474.52566666666667
2015-01-20,A,2208.616666666667
2015-01-20,B,1863.3363333333334
2015-01-20,C,202.71133333333333
2015-01-20,D,1260.825
2015-01-20,E,2707.414
2015-01-20,G,3436.833
2015-01-20,H,478.348
2015-01-21,A,2073.9603333333334
2015-01-21,B,1745.2630000000001
2015-01-21,C,196.078
2015-01-21,D,1197.0693333333334
2015-01-21,E,2562.065
2015-01-21,G,3214.182666666667
2015-01-21,H,451.37266666666665
2015-01-22,A,1959.6496666666665
2015-01-22,B,1647.6763333333336
2015-01-22,C,190.078
2015-01-22,D,1137.951
2015-01-22,E,2434.692666666667
2015-01-22,G,3096.116
2015-01-22,H,432.5226666666667
2015-01-23,A,2014.4013333333332
2015-01-23,B,1684.8396666666667
2015-01-23,C,190.278
2015-01-23,D,1160.3756666666666
2015-01-23,E,2472.8160000000003
2015-01-23,G,3175.3106666666667
2015-01-23,H,440.87033333333335
2015-01-24,A,1764.892
2015-01-24,B,1514.3496666666667
2015-01-24,C,183.41133333333335
2015-01-24,D,1071.7713333333334
2015-01-24,E,2282.9423333333334
2015-01-24,G,2734.792
2015-01-24,H,407.53933333333333
2015-01-25,A,1752.289
2015-01-25,B,1522.1963333333333
2015-01-25,C,182.97799999999998
2015-01-25,D,1052.3976666666665
2015-01-25,E,2303.111
2015-01-25,G,2581.895666666667
2015-01-25,H,406.44266666666664
2015-01-26,A,1890.9863333333333
2015-01-26,B,1598.1996666666666
2015-01-26,C,187.44466666666665
2015-01-26,D,1077.1356666666668
2015-01-26,E,2322.2896666666666
2015-01-26,G,2921.454
2015-01-26,H,414.4753333333333
2015-01-27,A,2149.6876666666667
2015-01-27,B,1809.7396666666666
2015-01-27,C,205.01133333333334
2015-01-27,D,1210.5856666666666
2015-01-27,E,2670.216
2015-01-27,G,3375.1426666666666
2015-01-27,H,475.84
2015-01-28,A,2312.9483333333333
2015-01-28,B,1951.7463333333333
2015-01-28,C,213.6113333333333
2015-01-28,D,1301.0293333333334
2015-01-28,E,2884.9796666666666
2015-01-28,G,3606.8230000000003
2015-01-28,H,511.2656666666667
2015-01-29,A,2220.815
2015-01-29,B,1888.263
2015-01-29,C,209.41133333333335
2015-01-29,D,1278.1306666666667
2015-01-29,E,2792.417
2015-01-29,G,3459.875
2015-01-29,H,493.8086666666666
2015-01-30,A,2246.1833333333334
2015-01-30,B,1906.9563333333333
2015-01-30,C,209.44466666666665
2015-01-30,D,1294.9363333333333
2015-01-30,E,2827.4926666666665
2015-01-30,G,3470.4473333333335
2015-01-30,H,503.0783333333334
2015-01-31,A,2192.0009999999997
2015-01-31,B,1894.9996666666666
2015-01-31,C,209.97799999999998
2015-01-31,D,1298.5993333333333
2015-01-31,E,2858.4816666666666
2015-01-31,G,3242.543333333333
2015-01-31,H,506.358
2015-02-01,A,2076.4156666666668
2015-02-01,B,1809.7063333333333
2015-02-01,C,203.778
2015-02-01,D,1244.3323333333333
2015-02-01,E,2765.7253333333333
2015-02-01,G,3019.5513333333333
2015-02-01,H,489.7536666666667
2015-02-02,A,2260.7303333333334
2015-02-02,B,1893.4996666666666
2015-02-02,C,207.51133333333334
2015-02-02,D,1251.2543333333333
2015-02-02,E,2756.5823333333333
2015-02-02,G,3408.2076666666667
2015-02-02,H,489.82
2015-02-03,A,2169.3746666666666
2015-02-03,B,1805.2830000000001
2015-02-03,C,202.37800000000001
2015-02-03,D,1222.787
2015-02-03,E,2645.653
2015-02-03,G,3420.585333333333
2015-02-03,H,468.1946666666667
2015-02-04,A,2103.7403333333336
2015-02-04,B,1770.223
2015-02-04,C,200.31133333333332
2015-02-04,D,1206.411
2015-02-04,E,2594.969
2015-02-04,G,3339.5556666666666
2015-02-04,H,460.575
2015-02-05,A,2094.337666666667
2015-02-05,B,1763.8496666666667
2015-02-05,C,201.01133333333334
2015-02-05,D,1199.4743333333333
2015-02-05,E,2606.4053333333336
2015-02-05,G,3351.42
2015-02-05,H,460.91766666666666
2015-02-06,A,2057.526
2015-02-06,B,1745.6596666666667
2015-02-06,C,198.97799999999998
2015-02-06,D,1184.6683333333333
2015-02-06,E,2565.753
2015-02-06,G,3293.6493333333333
2015-02-06,H,450.85566666666665
2015-02-07,A,1946.195
2015-02-07,B,1654.8396666666667
2015-02-07,C,191.51133333333334
2015-02-07,D,1151.3026666666667
2015-02-07,E,2489.4296666666664
2015-02-07,G,2979.517
2015-02-07,H,440.258
2015-02-08,A,2381.0333333333333
2015-02-08,B,2073.253
2015-02-08,C,218.01133333333334
2015-02-08,D,1393.6633333333332
2015-02-08,E,3100.1666666666665
2015-02-08,G,3385.7690000000002
2015-02-08,H,540.6816666666667
2015-02-09,A,2634.1046666666666
2015-02-09,B,2245.243
2015-02-09,C,226.04466666666667
2015-02-09,D,1458.281
2015-02-09,E,3211.8643333333334
2015-02-09,G,3922.2766666666666
2015-02-09,H,566.8966666666666
2015-02-10,A,2220.28
2015-02-10,B,1895.9096666666667
2015-02-10,C,205.71133333333333
2015-02-10,D,1273.1223333333332
2015-02-10,E,2813.6980000000003
2015-02-10,G,3426.843666666667
2015-02-10,H,484.16533333333336
2015-02-11,A,2021.2430000000002
2015-02-11,B,1706.1896666666669
2015-02-11,C,195.87800000000001
2015-02-11,D,1167.7576666666666
2015-02-11,E,2536.404666666667
2015-02-11,G,3203.927
2015-02-11,H,445.365
2015-02-12,A,2179.219
2015-02-12,B,1846.4530000000002
2015-02-12,C,206.31133333333332
2015-02-12,D,1245.0746666666666
2015-02-12,E,2725.5186666666664
2015-02-12,G,3463.2083333333335
2015-02-12,H,479.181
2015-02-13,A,2193.328
2015-02-13,B,1852.223
2015-02-13,C,201.97799999999998
2015-02-13,D,1250.1963333333333
2015-02-13,E,2713.999333333333
2015-02-13,G,3438.942333333333
2015-02-13,H,476.31666666666666
2015-02-14,A,1973.144
2015-02-14,B,1700.9930000000002
2015-02-14,C,192.47799999999998
2015-02-14,D,1189.3593333333333
2015-02-14,E,2528.4543333333336
2015-02-14,G,3046.776
2015-02-14,H,443.60099999999994
2015-02-15,A,1632.0926666666667
2015-02-15,B,1416.0063333333335
2015-02-15,C,179.14466666666667
2015-02-15,D,987.9250000000001
2015-02-15,E,2157.3346666666666
2015-02-15,G,2496.5086666666666
2015-02-15,H,383.91966666666667
2015-02-16,A,1785.1843333333334
2015-02-16,B,1537.6063333333334
2015-02-16,C,181.278
2015-02-16,D,1023.458
2015-02-16,E,2230.927666666667
2015-02-16,G,2820.946
2015-02-16,H,396.78833333333336
2015-02-17,A,1865.1556666666665
2015-02-17,B,1584.4996666666666
2015-02-17,C,183.47799999999998
2015-02-17,D,1072.9323333333334
2015-02-17,E,2311.1133333333332
2015-02-17,G,2838.0933333333337
2015-02-17,H,422.34
2015-02-18,A,1707.0606666666665
2015-02-18,B,1485.9530000000002
2015-02-18,C,179.078
2015-02-18,D,1070.2193333333332
2015-02-18,E,2335.800333333333
2015-02-18,G,2482.1926666666664
2015-02-18,H,416.628
2015-02-19,A,1551.8566666666666
2015-02-19,B,1302.2830000000001
2015-02-19,C,170.51133333333334
2015-02-19,D,954.2066666666666
2015-02-19,E,2246.498666666667
2015-02-19,G,2251.331
2015-02-19,H,366.016
2015-02-20,A,1533.646
2015-02-20,B,1284.7163333333333
2015-02-20,C,168.87800000000001
2015-02-20,D,913.4639999999999
2015-02-20,E,2234.7473333333332
2015-02-20,G,2258.0333333333333
2015-02-20,H,351.78299999999996
2015-02-21,A,1632.8476666666666
2015-02-21,B,1347.3596666666667
2015-02-21,C,171.21133333333333
2015-02-21,D,936.447
2015-02-21,E,2251.825333333333
2015-02-21,G,2305.5803333333333
2015-02-21,H,364.38300000000004
2015-02-22,A,1610.2303333333332
2015-02-22,B,1395.0163333333333
2015-02-22,C,175.7446666666667
2015-02-22,D,950.7093333333333
2015-02-22,E,2116.8503333333333
2015-02-22,G,2430.063
2015-02-22,H,375.3353333333334
2015-02-23,A,1949.3796666666667
2015-02-23,B,1627.6629999999998
2015-02-23,C,185.21133333333333
2015-02-23,D,1064.8313333333333
2015-02-23,E,2338.659
2015-02-23,G,3009.998
2015-02-23,H,415.3256666666667
2015-02-24,A,1858.2823333333333
2015-02-24,B,1560.1896666666664
2015-02-24,C,184.34466666666665
2015-02-24,D,1051.0186666666666
2015-02-24,E,2267.5896666666667
2015-02-24,G,3001.4590000000003
2015-02-24,H,403.08666666666664
2015-02-25,A,1769.1000000000001
2015-02-25,B,1487.6063333333332
2015-02-25,C,181.64466666666667
2015-02-25,D,1019.8396666666666
2015-02-25,E,2181.480666666667
2015-02-25,G,2857.0873333333334
2015-02-25,H,387.41799999999995
2015-02-26,A,1861.2699999999998
2015-02-26,B,1586.4930000000002
2015-02-26,C,188.84466666666665
2015-02-26,D,1078.6003333333333
2015-02-26,E,2313.9953333333333
2015-02-26,G,3017.417
2015-02-26,H,415.46433333333334
2015-02-27,A,2094.6256666666663
2015-02-27,B,1751.4996666666666
2015-02-27,C,197.778
2015-02-27,D,1173.1823333333334
2015-02-27,E,2562.6806666666666
2015-02-27,G,3289.2676666666666
2015-02-27,H,455.66200000000003
2015-02-28,A,1819.5746666666666
2015-02-28,B,1570.5096666666668
2015-02-28,C,186.91133333333335
2015-02-28,D,1091.3606666666667
2015-02-28,E,2357.507
2015-02-28,G,2818.083666666667
2015-02-28,H,415.39433333333335
2015-03-01,A,1715.722
2015-03-01,B,1497.9763333333333
2015-03-01,C,184.14466666666667
2015-03-01,D,1036.5
2015-03-01,E,2267.219
2015-03-01,G,2613.6593333333335
2015-03-01,H,402.548
2015-03-02,A,1846.8136666666667
2015-03-02,B,1558.9896666666666
2015-03-02,C,171.41133333333335
2015-03-02,D,1048.3043333333333
2015-03-02,E,2244.1556666666665
2015-03-02,G,2827.6353333333336
2015-03-02,H,398.47133333333335
2015-03-03,A,1906.6616666666666
2015-03-03,B,1607.473
2015-03-03,C,157.47799999999998
2015-03-03,D,1096.8133333333333
2015-03-03,E,2343.0996666666665
2015-03-03,G,3038.2843333333335
2015-03-03,H,416.7296666666667
2015-03-04,A,2142.804
2015-03-04,B,1811.9129999999998
2015-03-04,C,174.1113333333333
2015-03-04,D,1218.56
2015-03-04,E,2628.421
2015-03-04,G,3428.098
2015-03-04,H,470.60999999999996
2015-03-05,A,2051.022
2015-03-05,B,1736.2430000000002
2015-03-05,C,168.51133333333334
2015-03-05,D,1170.881
2015-03-05,E,2529.5840000000003
2015-03-05,G,3316.4443333333334
2015-03-05,H,450.38599999999997
2015-03-06,A,1888.5176666666666
2015-03-06,B,1596.0763333333334
2015-03-06,C,160.24466666666666
2015-03-06,D,1089.8386666666668
2015-03-06,E,2334.066333333333
2015-03-06,G,3066.166333333333
2015-03-06,H,412.4166666666667
2015-03-07,A,1657.6580000000001
2015-03-07,B,1415.7430000000002
2015-03-07,C,149.44466666666668
2015-03-07,D,1006.7136666666667
2015-03-07,E,2156.0253333333335
2015-03-07,G,2664.7946666666667
2015-03-07,H,381.89733333333334
2015-03-08,A,1459.1996666666666
2015-03-08,B,1278.4163333333333
2015-03-08,C,141.778
2015-03-08,D,916.625
2015-03-08,E,1970.051333333333
